silhouette,davies_bouldin,calinski_harabasz,ARI,NMI,k,inertia
0.25931695553182543,1.5259965836052092,69.52333173902912,0.37431449262136857,0.4782459382083588,2,1658.7588524290954
0.2848589191898987,1.389187977718165,70.94000800315118,0.8974949815093207,0.8758935341223069,3,1277.928488844642
0.2614352045273167,1.8025015303644631,56.18614768071094,0.7727955905200289,0.8149882724696905,4,1175.3789993448736
0.23297209428247892,1.7330043092487954,47.309035898886,0.6855322434893295,0.7482009165392246,5,1105.1409614358663
0.19599151456061556,1.8123269936505997,41.81244980173253,0.5445490029486014,0.6393427220458159,6,1044.469771108059
0.18015480228776642,1.8039647556450578,38.32097452738987,0.4790342995432763,0.6100074912399663,7,986.9505864953759
0.15809614590250978,1.7692458832456905,35.20993356825787,0.4064364878496279,0.569507717831835,8,944.5588859722101
0.14467133273466193,1.7096268836701256,34.03019499281181,0.4659899358292465,0.6528761147429203,9,886.2855077635168
0.13469910290850462,1.7729891332716232,31.296618617630198,0.3251169807081181,0.5614929368706536,10,864.5281514392824
